school_id,teach_id,child_id,lit_pretest,math_pretest,lit_posttest,math_posttest,ses,female,black,hisp,asian,nohsdip,ba,maprofdeg,nonenghome,pct_frpl,private,fullday
0465,0465T01,0465022C,25.48,14.26,47.69,30.91,-0.4,1,0,0,0,0,0,0,0,34.29,0,1
0305,0305T01,0305005C,27.77,16.11,32.93,27.59,-0.46,1,0,0,0,0,0,0,0,13.33,0,0
0320,0320T02,0320015C,22.72,15.88,40.52,20.38,,0,1,0,0,,,,0,,0,1
2071,2071T01,2071002C,50.82,42.81,62.09,53.04,0.81,0,0,0,0,0,1,0,1,,1,1
0487,0487T03,0487010C,31.49,18.38,47.83,30.64,-0.05,1,0,0,0,0,0,0,0,,0,1
0833,0833T01,0833005C,30.54,18.53,44.24,35.27,-0.63,1,0,0,0,0,0,0,0,41.02,0,1
1267,1267T04,1267013C,31.65,27.16,38.4,36.85,0.29,0,0,1,0,0,0,0,0,31.54,0,0
0667,0667T02,0667019C,33.78,24.04,42.51,39.25,-0.47,1,0,1,0,0,0,0,0,15.93,0,1
0157,0157T01,0157027C,33.73,27.48,35.17,38.08,,0,1,0,0,,,,0,0,1,1
0336,0336T04,0336021C,26.74,18.58,34,29.89,-0.87,0,0,1,0,1,0,0,0,,0,
0229,0229T01,0229020C,26.39,21.24,32.2,26.84,0.48,0,0,0,0,0,0,0,0,24.58,0,0
0242,0242T01,0242013C,27.28,22.89,33.8,25.19,0.06,1,0,0,0,0,0,0,0,,1,1
0339,0339T01,0339008C,44.19,46.65,71.49,49.01,0.91,0,1,0,0,0,1,0,0,42.25,1,
0361,0361T01,0361007C,45.87,35.86,52.75,42.65,1.85,1,0,0,0,0,0,1,0,4.15,1,0
0870,0870T01,0870024C,29.39,22.69,43.14,31.94,-0.39,1,1,0,0,0,0,0,0,,0,0
0856,0856T10,0856013C,42.9,37.25,51.54,43.98,1.18,0,0,0,0,0,1,0,0,27.49,0,1
0528,0528T01,0528008C,29.66,18.51,39.07,26.36,1,1,0,0,0,0,0,1,0,21.15,0,0
3011,3011T05,3011005C,34.79,28.13,50.87,39.56,-0.46,1,0,0,0,0,0,0,0,5.99,0,1
0678,0678T02,0678001C,41.12,37.49,54.34,47.11,-0.04,0,0,1,0,0,0,0,0,26.14,0,1
0863,0863T01,0863009C,32.85,20.33,38.98,26.72,-0.8,1,1,0,0,1,0,0,0,20,0,1
0443,0443T02,0443012C,52.21,41.87,87.88,64.77,1.53,1,0,0,0,0,0,1,0,29.63,0,0
2093,2093T01,2093001C,24.89,18.72,26.86,29.69,-0.11,0,0,0,0,0,0,0,0,15.84,1,0
1002,1002T02,1002019C,28.83,24.25,46.17,39.08,1.11,0,0,0,0,0,1,0,0,,0,0
1176,1176T01,1176010C,42.24,25.01,51.48,31.69,-0.91,1,0,1,0,1,0,0,0,1.63,0,0
0678,0678T06,0678024C,37.48,25.73,46.81,29.64,1.44,0,0,0,0,0,0,1,0,26.14,0,1
1253,1253T01,1253010C,28.34,20.49,47.66,38.55,0.11,1,0,0,0,0,0,0,0,,1,0
0890,0890T08,0890020C,42.43,28.09,49.24,30.88,-0.25,1,1,0,0,0,0,0,0,,0,1
0266,0266T02,0266011C,26.53,18.77,44,26.7,-0.73,1,1,0,0,0,0,0,0,,0,1
0168,0168T01,0168013C,32.83,26.53,39.27,39.78,-0.78,1,0,0,1,1,0,0,0,9.8,0,0
3019,3019T05,3019020C,,,25.67,20.36,-0.71,0,0,0,0,1,0,0,,60.59,0,1
0169,0169T02,0169010C,27.5,18.09,36.89,28.75,-0.55,1,0,1,0,0,0,0,0,,0,1
3035,3035T01,3035018C,22.64,15.56,23.12373,41.02255,-0.9,1,0,0,0,1,0,0,0,51.14,0,1
0256,0256T01,0256008C,28.51,29.02,43.71,42.83,0.15,0,0,1,0,0,1,0,0,6.35,1,1
1220,1220T01,1220005C,26.29,18.77,40.09,24.31,-0.2,0,0,1,0,0,0,0,1,0,1,1
0136,0136T02,0136019C,26.03,13.62,27.42,21.18,0.31,0,0,1,0,0,0,0,0,19.83,0,0
0466,0466T01,0466011C,37.32,43.95,51.04,60.18,0.07,0,0,0,0,0,1,0,0,11.38,1,1
0996,0996T04,0996011C,86,44.7,98.27,45.24,0.98,1,0,0,0,0,0,1,0,,0,0
1146,1146T03,1146024C,,11.65,32.32824,19.83,-1.1,1,0,1,0,1,0,0,1,93,0,0
0680,0680T02,0680007C,41.91,29.68,52.24,43.91,0.79,1,0,0,0,0,1,0,0,20.59,0,1
1011,1011T01,1011001C,29.09,28.39,42.09,50.08,0.03,0,0,0,0,0,0,0,0,,0,0
1049,1049T01,1049005C,50.3,38.11,58.47,37.07,0.61,0,,,,0,0,0,0,7,0,0
0491,0491T07,0491001C,,,35.38143,31.85364,-0.66,0,0,0,1,0,0,0,1,40.15,0,1
1003,1003T01,1003022C,27.65,22.23,37.82,27.93,-0.69,0,0,0,0,1,0,0,0,14.37,0,0
1012,1012T09,1012003C,33.11,30.9,50.67,39.63,-0.12,1,0,0,0,0,0,0,0,21.61,0,0
0470,0470T01,0470008C,28.11,21.46,59.99,41.06,,0,0,0,0,,,,0,,1,1
0189,0189T01,0189010C,45.09,34.92,62.92,50.39,0.6,1,0,0,0,0,1,0,0,,1,1
0903,0903T01,0903022C,39.28,25.95,43.89,36.35,0.53,1,0,0,0,0,1,0,0,2.71,0,0
2121,2121T03,2121024C,42.12,37.66,57.29,57.62,0.02,0,1,0,0,0,0,0,0,23.28,0,1
0058,0058T02,0058017C,,13.53,31.09,19.76,-0.44,0,0,1,0,0,0,0,1,,1,1
0037,0037T05,0037014C,26.69,18.27,42.37,31.32,-0.23,0,0,0,0,0,1,0,0,,0,1
3110,3110T03,3110020C,25.37,18.97,30.38,22.7,-0.25,0,0,0,0,0,0,0,0,,0,1
0418,0418T02,0418019C,38.96,31.82,46.41,40.45,-0.8,1,0,0,0,0,0,0,0,,0,0
0779,0779T03,0779014C,27.64,19.28,47.23,31.53,-0.75,1,0,0,0,1,0,0,0,,0,1
0328,0328T01,0328017C,34.28,23.49,37.91,28.54,0.13,1,0,0,0,0,0,0,0,,0,0
1037,1037T02,1037020C,33.32,21.36,39.05,26.84,0.54,0,0,0,0,0,1,0,0,,0,1
0997,0997T03,0997006C,,17.86,49.21915,27.22525,-1.1,1,0,1,0,1,0,0,1,,0,
3050,3050T01,3050025C,24.48,15.55,25.88,23.55,-0.59,1,1,0,0,0,0,0,0,,0,0
0968,0968T03,0968019C,32.72,22.27,46.45,44.58,1.29,1,0,0,0,0,0,1,0,6.97,0,1
0404,0404T01,0404010C,32.06,34,44.9,46.73,0.44,0,0,0,0,0,0,0,0,0,1,0
1231,1231T06,1231011C,54.84,38.85,65.93,47.36,0.82,1,0,1,0,0,1,0,0,4.17,0,0
3074,3074T01,3074020C,38.25,26.12,45.62,33.35,-0.19,0,0,0,0,0,0,0,0,6.39,0,0
0132,0132T02,0132012C,42.25,37.9,54.39,41.92,2.46,0,0,0,0,0,0,1,0,2.57,0,0
0256,0256T01,0256017C,31.67,19.72,42.8,29.73,-0.27,1,0,0,0,0,0,0,0,6.35,1,1
0266,0266T02,0266025C,25.83,13.95,37.34,22.48,,1,1,0,0,,,,0,,0,1
0290,0290T03,0290023C,37.16,19.81,44.58,27.67,-0.31,1,0,0,0,0,0,0,0,,0,1
0432,0432T02,0432002C,73.39,62.87,87.24,91.99,-0.05,0,0,0,0,0,0,0,0,17.27,0,0
0047,0047T02,0047024C,27.76,20.94,39.34,28.46,-0.18,0,0,0,0,0,0,0,0,5.95,0,0
3073,3073T01,3073020C,30.19,26.88,50.16,38.13,-0.15,0,0,0,0,0,1,0,0,,0,0
0360,0360T01,0360003C,,,43.96,38.56,-0.38,0,0,0,1,0,0,0,1,13.61,0,1
0022,0022T03,0022014C,32.25,20.98,47.73,25.79,-0.12,0,0,0,0,0,0,0,0,16.29,0,0
1049,1049T03,1049016C,34.14,36.87,44.33,48.66,0.79,0,0,0,0,0,1,0,0,7,0,1
1191,1191T01,1191022C,44.65,27.89,55.39,36.94,0.67,1,0,1,0,0,1,0,0,0,1,1
0179,0179T02,0179020C,67.92,47.73,75.9,52.7,0.75,1,0,0,0,0,1,0,0,0,1,1
0754,0754T01,0754011C,40.41,33.68,52.73,41.62,-0.45,0,0,0,0,0,0,0,0,,0,1
2116,2116T01,2116021C,37.13,28.3,41.16,39.22,0.14,0,0,0,0,0,0,0,0,47.16,0,1
0066,0066T01,0066015C,33.06,28.36,46.7,34.46,-0.39,0,0,0,0,0,0,0,0,16.13,0,0
0435,0435T02,0435012C,36.3,26.49,50.37,36.36,0.25,1,0,0,0,0,1,0,0,,1,1
0301,0301T06,0301022C,22.93,16.47,27.45,23.61,-0.02,0,0,0,0,0,0,0,0,,0,1
0773,0773T01,0773002C,,,38.19199,49.1967,0.41,1,0,0,0,0,1,0,,0,1,1
0752,0752T05,0752011C,37.27,35.3,52.53,41.09,-0.24,0,0,1,0,0,0,0,0,2.87,0,1
3103,3103T04,3103014C,27.78,20.87,43.28,30.06,0.26,0,0,0,0,0,0,0,0,,0,1
0453,0453T06,0453019C,29.65,25.3,43.95,31.48,-0.55,1,0,0,0,0,0,0,0,16.67,0,1
1222,1222T01,1222005C,50.73,37.53,55.41,52.69,0.18,1,0,1,0,0,0,0,0,.26,0,0
0264,0264T01,0264021C,32.06,27.3,42.2,35.35,-0.37,1,0,0,0,0,0,0,0,0,1,0
0436,0436T01,0436012C,46.91,32.5,53.18,49.29,-0.31,0,0,0,0,0,0,0,0,,0,1
0450,0450T03,0450013C,34.68,27.08,42.43,40.33,-0.41,1,1,0,0,0,0,0,0,50.65,0,1
0851,0851T03,0851008C,27,18.56,29.43,19.99,-4.18,0,1,0,0,0,0,0,0,93,0,1
0966,0966T02,0966010C,37.3,25.83,45.49,38.02,-0.29,1,0,1,0,0,0,0,0,51.92,0,1
0251,0251T03,0251009C,34.35,35.1,53.07,47.26,-0.24,0,0,0,0,0,0,0,0,29.01,0,0
2058,2058T01,2058012C,42.08,23.49,43.15,28.09,0.73,1,1,0,0,0,1,0,0,,1,
0532,0532T02,0532013C,51.16,34.89,50.99,38.73,0.58,0,0,0,0,0,0,0,0,7.46,0,0
1004,1004T01,1004024C,27.61,26.24,43.05,36.57,0.36,0,0,0,0,0,0,0,0,,0,0
1073,1073T02,1073008C,35.55,25.18,42.94,35.83,-0.29,0,0,1,0,0,0,0,0,19.43,0,0
0002,0002T03,0002018C,38.71,25.87,47.36,46.5,-0.23,1,0,0,0,0,0,0,0,46.2,0,0
0761,0761T02,0761013C,22.17,13.69,29.39,20.24,-0.7,0,1,0,0,0,0,0,0,93,0,1
0439,0439T04,0439015C,33.93,27.39,41.84,39.57,0.49,1,0,0,0,0,1,0,0,,0,0
1088,1088T01,1088015C,34.02,22.72,47.92,26.52,-0.12,0,0,1,0,0,0,0,0,,0,0
1089,1089T03,1089006C,,,57.08299,36.08438,-0.98,0,0,0,1,1,0,0,1,,0,0
3106,3106T04,3106022C,32.18,21.6,33.86,24.47,-0.63,0,0,0,1,0,0,0,0,,0,1
0484,0484T01,0484024C,31.81,28.63,46.25,36.53,-0.38,1,0,0,0,0,0,0,0,,0,1
0955,0955T02,0955001C,28.88,16.51,40.32,21.74,-0.44,1,0,1,0,0,0,0,0,,0,1
0714,0714T05,0714020C,30.92,30.55,48.02,37.42,-0.4,1,1,0,0,0,0,0,0,,0,
3017,3017T03,3017010C,35.08,30.22,34.72,29.49,0.05,0,0,0,0,0,1,0,0,,0,0
1160,1160T04,1160006C,31.29,20.48,42.03,26.86,0.11,0,0,0,0,0,0,0,0,,0,0
1249,1249T03,1249020C,81.49,53.47,143.02,92.8,1.77,0,0,0,0,0,0,1,0,35.05,0,0
1068,1068T02,1068013C,33.15,18.56,38.34,24.97,0.73,0,0,0,0,0,0,1,0,,0,0
0454,0454T04,0454008C,28.53,19.18,33.76,27.69,0.7,1,0,0,0,0,1,0,0,,0,0
0487,0487T03,0487019C,31.6,18.55,51.1,34.49,,0,0,0,0,,,,0,,0,1
0939,0939T04,0939010C,33.05,20.79,68.55,30.88,-0.46,0,0,1,0,0,0,0,0,73.51,0,1
0202,0202T01,0202002C,36.98,31.22,45.19,34.96,-0.1,1,0,0,0,0,0,0,0,,1,0
0951,0951T05,0951005C,39.56,29,43.66,35.74,-3.61,0,0,0,0,0,0,0,0,71.88,0,0
0758,0758T01,0758016C,29.8,23.17,49.53,33.89,-0.87,1,1,0,0,0,0,0,0,,0,1
1006,1006T01,1006022C,44.18,25.13,45.08,28.54,0.14,1,0,1,0,0,1,0,1,2.66,1,1
0537,0537T04,0537021C,28.21,22.42,44.1,25,-0.43,0,0,0,0,0,0,0,0,,0,0
0022,0022T03,0022013C,27.88,15.77,48,37.76,0.36,1,0,0,0,0,0,0,0,16.29,0,0
0454,0454T03,0454016C,25.68,14.12,30.81,19.21,-0.09,0,0,1,0,0,0,0,0,,0,0
0837,0837T03,0837018C,27.86,14.54,31.83,26.29,-0.31,0,0,0,0,0,0,0,0,89.02,0,1
3044,3044T01,3044002C,29.64,31.33,38.25,45.82,-0.18,0,1,0,0,0,0,0,0,,0,0
0145,0145T01,0145007C,32.93,18.03,39.68,25.28,0.16,1,0,1,0,0,0,1,1,93,1,1
1147,1147T01,1147003C,,28.13,21.94969,29.02,-0.54,1,0,1,0,0,0,0,1,,0,0
0600,0600T01,0600002C,37.92,25.3,44.37,36.77,-0.42,0,0,0,0,0,0,0,0,58.07,0,1
0618,0618T01,0618006C,30.73,24.66,32.67,29.17,-0.06,0,0,0,0,0,0,0,0,0,1,1
2127,2127T02,2127023C,35.14,33.04,44.89,46.04,1.14,0,0,0,0,0,0,1,0,,0,0
0394,0394T01,0394018C,,24,27.76,22.72,-0.66,1,0,1,0,0,0,0,1,,0,0
1165,1165T02,1165019C,44.95,31.39,53.59,60.19,1.03,1,0,0,0,0,1,0,0,,1,1
1026,1026T02,1026006C,34.88,24.15,42.23,30.12,-0.47,0,0,0,0,0,0,0,0,45.63,0,0
0253,0253T01,0253005C,26.24,17.99,29.63,22.85,-0.69,0,1,0,0,0,0,0,0,86.11,0,0
0686,0686T01,0686020C,36.15,23.82,46.09,38.05,-0.12,0,0,1,0,0,0,0,0,81.2,0,1
0167,0167T02,0167011C,43.42,33.11,53.34,40.06,-0.34,1,1,0,0,0,0,0,0,,0,1
0952,0952T06,0952022C,37.74,37.94,57.8,47.1,-0.57,0,0,1,0,0,0,0,0,70.5,0,1
1247,1247T01,1247011C,28.8,15.85,39.59,26.93,-0.68,1,0,1,0,0,0,0,0,,0,0
2025,2025T01,2025008C,35.47,35.6,72.31,61.07,0.14,1,0,0,0,0,1,0,0,0,1,1
0920,0920T03,0920012C,42.57,24.84,75.95,47.82,-0.28,1,0,1,0,0,0,0,0,71.11,0,1
0060,0060T01,0060003C,25.46,13.01,29.07,20,-0.46,0,0,0,0,0,0,0,0,,1,1
0847,0847T02,0847012C,47.03,46.9,62.94,44.64,0.9,0,0,0,0,0,0,1,0,,0,1
1019,1019T02,1019025C,41.11,29.67,51.6,35.49,-0.52,1,0,0,0,0,0,0,0,49.71,0,0
0053,0053T02,0053009C,48.16,49.87,51.13,50.84,1.29,1,0,0,0,0,0,1,0,.15,0,0
0867,0867T02,0867014C,34.43,30.96,43.99,47.96,-0.17,1,0,0,0,0,0,0,0,52.32,0,1
1133,1133T01,1133018C,74.12,56.21,103.25,97.31,-0.22,1,0,0,0,0,0,0,0,8.99,0,0
1022,1022T01,1022003C,27.6,20.14,45.68,43.65,-0.61,1,0,0,0,0,0,0,0,24.32,0,0
0650,0650T02,0650017C,30.93,23.35,40.2,28.67,-0.48,1,0,0,0,0,0,0,0,51.2,0,1
0058,0058T01,0058002C,26.02,21.26,33.51,29.06,0.26,1,0,1,0,0,1,0,1,,1,1
0319,0319T01,0319008C,29.68,23.4,38.23,27.83,-0.04,0,0,1,0,0,0,0,0,,0,0
1221,1221T04,1221004C,43.31,44.76,57.76,50.27,0.61,0,0,1,0,0,1,0,1,,0,0
0704,0704T02,0704006C,37.22,34.99,54.56,42.92,-0.24,1,0,1,0,0,0,0,0,36.98,0,1
2058,2058T02,2058002C,29.54,19.81,30.3,22.34,-0.63,0,1,0,0,0,0,0,0,,1,1
1249,1249T01,1249014C,,15.16,40.7,27.29,-0.82,1,0,1,0,0,0,0,1,35.05,0,0
3081,3081T03,3081006C,40.25,36.06,51.75,54.88,1.67,1,0,0,0,0,0,1,0,,0,1
0525,0525T01,0525005C,29.45,23.38,44.22,44.87,-0.52,1,0,0,0,0,0,0,0,0,0,1
1117,1117T01,1117009C,36.59,27.76,35.63,30.85,-0.34,1,1,0,0,0,0,0,0,,1,
0259,0259T01,0259022C,33.54,29.99,40.23,33.18,1.41,0,0,0,0,0,0,1,0,,0,1
0593,0593T01,0593017C,36.72,22.44,56.41,37.09,0.13,0,0,0,0,0,0,0,0,28.11,0,1
0294,0294T01,0294007C,37.01,26.23,47.6,30.58,0.33,0,0,0,0,0,1,0,0,9.09,1,1
0915,0915T06,0915009C,32.51,24.82,41.63,33.6,0.94,1,0,0,0,0,0,0,0,,0,1
0880,0880T02,0880004C,36.5,27.11,39.67,30.02,-1.08,1,1,0,0,0,0,0,0,,0,1
0529,0529T01,0529005C,45.72,26.16,51.2,44.37,0.42,0,0,0,0,0,1,0,0,5.24,1,1
1124,1124T01,1124003C,33.18,34.76,43.74,45.05,,0,0,0,1,,,,1,0,1,1
0150,0150T01,0150021C,34.63,23.09,39.35,31.35,-0.04,1,0,1,0,0,0,0,1,,1,1
0432,0432T01,0432014C,34.28,30.46,46.9,41.75,-0.41,1,0,0,0,0,0,0,0,17.27,0,0
0909,0909T05,0909007C,28.06,17.41,42.54,30.32,-0.47,0,0,1,0,0,0,0,0,54.03,0,1
1001,1001T01,1001007C,46.38,34.11,55.44,59.86,1.91,1,0,0,0,0,0,1,0,2.34,0,0
0001,0001T01,0001002C,50.82,44.44,83.5,58.93,1.56,1,0,0,0,0,0,1,0,0,0,1
0587,0587T03,0587009C,47.73,55.19,58.22,60.99,1.86,1,0,0,0,0,0,1,0,3.37,0,1
0922,0922T01,0922005C,,12.59,32.65308,13.12,-1.21,1,0,1,0,1,0,0,1,,0,
0639,0639T05,0639005C,49.2,27.93,59.41,43.2,0.14,0,0,0,0,0,0,0,0,10.25,0,1
1179,1179T01,1179002C,,18.2,30.39273,28.07,-1.16,0,0,1,0,1,0,0,1,,0,
0662,0662T03,0662016C,31.63,23.04,44.12,55.7,-0.59,0,0,0,0,0,0,0,0,,0,1
1212,1212T02,1212005C,65.8,43.89,91.3,63.38,0.69,1,0,0,0,0,1,0,0,,1,1
0639,0639T04,0639015C,41.63,47.88,66.92,80.9,0.16,0,0,0,0,0,0,0,0,10.25,0,1
0394,0394T01,0394013C,26.23,18.65,27.25,26,-0.63,0,0,1,0,0,0,0,1,,0,0
1001,1001T01,1001005C,39.55,33.69,54.26,43.95,0.66,0,0,0,0,0,1,0,0,2.34,0,0
0697,0697T02,0697022C,35.37,24.13,42.5,34.49,-0.07,1,0,0,0,0,1,0,0,0,1,0
0013,0013T01,0013001C,48.56,45.53,62.75,55.93,1.37,1,0,0,0,0,0,1,0,0,1,1
0859,0859T05,0859008C,34.93,36.7,54.71,43.38,-0.35,0,0,0,0,0,0,0,0,29.47,0,1
0259,0259T03,0259020C,30.06,22.96,40.48,28.63,-0.52,1,0,0,0,0,0,0,0,,0,1
0053,0053T01,0053019C,36.99,24.19,44.23,33.22,2.36,0,0,0,0,0,0,1,0,.15,0,0
0257,0257T02,0257014C,35.63,32.79,53.45,56.24,-0.17,0,0,0,0,0,0,0,0,,1,
0265,0265T02,0265023C,31.18,24.65,48.5,35.3,-0.18,0,0,0,0,0,0,0,0,,0,0
0032,0032T04,0032022C,24.24,15.41,31.53,22.43,-0.63,0,0,0,0,1,0,0,0,34.6,0,1
2058,2058T02,2058001C,44.38,25.04,46.56,38.6,0.09,1,1,0,0,0,0,0,0,,1,1
0943,0943T03,0943019C,29.43,24.82,59.06,33.84,-0.42,0,0,1,0,0,0,0,0,42.44,0,1
0072,0072T01,0072004C,36.51,26.02,47.8,60.4,2.02,0,0,0,0,0,0,1,0,,1,1
1084,1084T05,1084012C,,14.33,33.88899,24.73,-0.97,1,0,1,0,1,0,0,1,87.42,0,0
1039,1039T03,1039005C,36.88,25.9,51.27,42.82,0.04,1,0,1,0,0,0,0,0,70.35,0,1
0066,0066T01,0066001C,33.78,27.06,46.24,44.64,-0.48,0,0,0,0,0,0,0,0,16.13,0,0
0462,0462T02,0462011C,25.07,18.72,29.28,25.6,0.08,1,0,0,0,0,0,0,0,,0,1
0599,0599T06,0599020C,27.95,17.74,32.36,26.83,1.02,0,1,0,0,0,1,0,0,,0,1
1118,1118T06,1118021C,38.36,47.27,50.88,59.56,0.32,1,0,1,0,0,1,0,0,,0,0
0187,0187T02,0187007C,47.31,37.55,57.66,46.1,0.97,0,0,0,0,0,1,0,0,27.21,0,1
0073,0073T04,0073025C,45.26,40.94,48.37,42.74,1,0,0,0,0,0,1,0,0,.25,0,1
0622,0622T03,0622022C,38.17,24.44,51.7,37.95,-0.35,0,0,0,0,0,0,0,0,,0,1
0487,0487T05,0487014C,28.35,23.12,41.26,31.46,-0.36,0,0,0,0,0,0,0,0,,0,1
3069,3069T01,3069007C,22.42,22.39,36.29,35.85,-0.03,0,0,0,0,0,0,0,0,19,0,0
0706,0706T05,0706023C,27.39,13.1,29.99,19.49,-1.34,0,0,1,0,0,0,0,0,8.91,0,1
0365,0365T01,0365018C,36.78,28.04,48.68,45.7,-0.69,1,0,0,0,0,0,0,0,49.53,0,1
0271,0271T02,0271009C,33.96,29.8,44.96,48.93,1.22,1,0,0,0,0,0,1,0,,0,0
0001,0001T01,0001007C,31.98,19.65,32.84,23.6,0.62,0,0,0,0,0,1,0,0,0,0,1
0105,0105T03,0105019C,,,,,,,,,,,,,,31.52,0,
3036,3036T01,3036001C,27.51,23.06,39.83,39.12,-0.39,1,0,0,0,0,0,0,0,,0,1
0687,0687T05,0687022C,33.27,30.05,51.44,35.77,0.95,1,0,0,0,0,1,0,0,2.88,0,1
0765,0765T01,0765004C,30.2,18.21,32.82,25.76,-0.63,0,1,0,0,0,0,0,0,43.86,0,1
0685,0685T03,0685009C,41.73,32.97,49.64,47.57,0.32,0,0,0,0,0,1,0,0,13.19,0,1
1276,1276T04,1276018C,34.82,32.13,48.24,50.54,-0.35,0,0,0,1,0,0,0,0,26.91,0,1
0081,0081T01,0081007C,32.82,31.79,39.05,42.23,0.46,0,0,0,0,0,1,0,0,,0,0
1194,1194T01,1194010C,,,41.82969,46.39404,-0.48,1,0,0,1,0,0,0,,17.96,0,0
2112,2112T05,2112021C,30.8,20.7,39.91,39.42,0.97,0,0,0,0,0,1,0,0,13.33,0,0
0488,0488T02,0488023C,34.05,20.79,43.52,39.75,0.62,1,0,0,0,0,1,0,0,1.2,1,1
2124,2124T01,2124001C,54.2,52.65,123.86,74.98,0.42,1,0,0,1,0,1,0,1,,0,1
0288,0288T02,0288013C,33.87,24.22,36.66,28.6,0.6,1,0,0,0,0,1,0,0,,1,0
0436,0436T01,0436006C,33.35,23.95,47.15,36.45,1.07,0,0,0,0,0,0,1,0,,0,1
0128,0128T01,0128017C,26.92,20.1,42.56,29.68,-0.41,0,0,1,0,0,0,0,0,7.68,0,0
3018,3018T02,3018015C,32.37,25.31,36.05,26.42,-0.57,1,0,0,0,0,0,0,0,62.48,0,0
0390,0390T01,0390015C,,,67.1,27.8,1.31,0,0,0,0,0,0,1,1,0,1,0
0750,0750T07,0750002C,32.32,24.59,37.65,26.47,0.46,0,0,0,0,0,1,0,0,2.13,0,0
0157,0157T01,0157002C,32.09,20,31.26,25.94,,0,0,0,0,,,,0,0,1,1
0885,0885T04,0885019C,33.56,24.45,51.87,46.79,0.16,0,0,1,0,0,0,0,0,76.92,0,1
1122,1122T02,1122011C,,22.59,30.08218,30.2,-0.87,1,0,1,0,1,0,0,1,,0,
0735,0735T03,0735019C,35.06,21.56,50.51,37.33,-0.63,1,0,0,0,0,0,0,0,72,0,1
0279,0279T03,0279001C,37.27,26.52,69.48,31.18,1.16,0,0,0,1,0,0,1,1,,1,
0819,0819T04,0819015C,25.78,13.02,28.15,22.73,-0.77,0,0,0,0,0,0,0,0,58.27,0,1
3063,3063T02,3063001C,32.61,39.8,42.81,60.38,0.72,0,0,0,0,0,0,1,0,24.74,0,0
3028,3028T01,3028003C,43.15,26.37,57.97,48.74,1.56,1,0,1,0,0,0,1,0,.62,0,0
1216,1216T02,1216004C,,,47.03411,44.36752,0.28,0,0,0,1,0,0,0,1,,0,0
2060,2060T01,2060011C,32.53,20.59,42.48,27.53,-0.11,0,0,0,0,0,0,0,0,0,1,1
1157,1157T02,1157013C,,,40.84,26.57,,1,0,1,0,,,,,93,0,
1019,1019T02,1019010C,41.28,34.69,49.19,40.54,-0.56,1,0,0,0,0,0,0,0,49.71,0,0
2031,2031T01,2031014C,29.9,19.19,35.65,26.56,0.67,1,0,0,0,0,1,0,0,0,1,0
0964,0964T01,0964005C,32,27.12,51.35,50.44,-0.11,0,0,0,1,0,0,0,0,93,0,1
0653,0653T03,0653022C,32.76,27.24,37.06,38.8,-0.4,1,1,0,0,0,0,0,0,93,0,1
3005,3005T01,3005009C,34.08,27.69,38.2,33.97,0.47,0,0,0,0,0,1,0,0,1.25,0,0
1114,1114T05,1114024C,22.44,16.79,26.26,22.14,-0.42,0,1,0,0,0,0,0,1,,0,0
0936,0936T01,0936005C,,11.51,25.8,17.17,-0.76,0,0,1,0,0,0,0,1,28.23,0,0
1255,1255T02,1255003C,,,56.7,46.56,-0.08,1,0,0,1,0,1,0,1,0,0,0
0337,0337T02,0337003C,36.14,28.97,49.8,44.62,0.58,1,0,0,0,0,1,0,0,0,1,
0435,0435T01,0435006C,26.4,24.59,34.99,29.46,-0.34,0,0,0,0,0,0,0,0,,1,1
0799,0799T03,0799009C,34.1,33.9,38.28,43.98,-0.52,0,0,0,0,0,0,0,0,56.46,0,1
0345,0345T04,0345019C,35.02,27.96,48.26,40.69,0.4,0,0,0,0,0,0,0,0,2.83,0,0
0769,0769T03,0769015C,28.59,14.87,38.74,26.17,-1.02,1,1,0,0,1,0,0,0,,0,0
0046,0046T01,0046001C,,12.08,35.98339,22.28,-1.01,1,0,1,0,1,0,0,1,93,0,1
0425,0425T01,0425011C,39.69,27.69,44.42,31.57,-0.08,0,0,0,0,0,0,0,0,.49,1,0
1176,1176T03,1176025C,49.36,46.79,59.8,48.89,0.29,1,0,0,0,0,1,0,0,1.63,0,0
1040,1040T01,1040009C,44.98,36.91,59.94,51.98,1.69,1,0,0,0,0,0,1,0,0,1,1
0937,0937T02,0937018C,31.1,23.56,38.47,29.32,0.06,1,1,0,0,0,0,0,0,37.67,0,
0073,0073T03,0073015C,37.56,26.57,50.72,31.95,1.9,1,0,0,0,0,0,1,0,.25,0,1
0339,0339T02,0339014C,47.43,34.77,72.09,44.91,-0.17,1,1,0,0,0,0,0,0,42.25,1,
0502,0502T01,0502003C,39.86,24.56,49.09,37.77,-0.72,0,0,0,0,0,0,0,0,55.86,0,1
0871,0871T01,0871003C,27.74,17.37,41.04,27.74,-0.25,1,1,0,0,0,0,0,0,12.1,0,1
0666,0666T04,0666016C,32.3,23.42,48.64,40.82,-0.06,0,0,0,0,0,0,0,0,14.59,0,1
3077,3077T02,3077020C,30.59,31.17,47.05,41.26,0.88,1,0,0,0,0,1,0,1,,0,0
0638,0638T01,0638018C,41.24,28.29,62.75,39.68,-0.1,1,1,0,0,0,0,0,0,93,0,1
1041,1041T05,1041018C,28.95,22.74,36.59,31.49,-4.47,0,0,1,0,1,0,0,0,89.37,0,1
